,open_time,open,high,low,close,volume,close_time,qav,num_trades,taker_base_vol,taker_quote_vol,ignore
2022-08-06 20:02:59.999,1659808800000,1707.76,1707.79,1702.24,1703.35,1723.9703,1659808979999,2938644.8419,2589,767.7485,1308443.324287,
2022-08-06 20:05:59.999,1659808980000,1703.35,1705.33,1702.8,1703.73,341.5229,1659809159999,581980.767915,1019,220.1554,375162.22228,
2022-08-06 20:08:59.999,1659809160000,1703.73,1706.77,1701.1,1705.87,1004.0908,1659809339999,1711003.314601,1734,640.6174,1091621.724688,
2022-08-06 20:11:59.999,1659809340000,1705.87,1706.86,1705.0,1705.33,498.0227,1659809519999,849503.352701,1000,254.2781,433695.94932,
2022-08-06 20:14:59.999,1659809520000,1705.33,1707.0,1705.32,1707.0,433.6798,1659809699999,739971.624702,928,169.6489,289442.038624,
2022-08-06 20:17:59.999,1659809700000,1706.99,1707.38,1704.77,1707.37,911.4899,1659809879999,1554789.530634,1369,558.338,952363.541035,
2022-08-06 20:20:59.999,1659809880000,1707.37,1709.93,1706.77,1709.93,882.4122,1659810059999,1507657.02645,1571,509.791,870974.017959,
2022-08-06 20:23:59.999,1659810060000,1709.92,1712.0,1708.99,1711.8,1522.4058,1659810239999,2604361.154982,1634,1013.4666,1733781.82633,
2022-08-06 20:26:59.999,1659810240000,1711.8,1712.38,1710.0,1711.89,707.5572,1659810419999,1211034.655514,1044,362.4285,620358.099739,
2022-08-06 20:29:59.999,1659810420000,1711.89,1711.89,1708.03,1708.63,2537.5745,1659810599999,4338549.699613,1572,1066.9924,1824252.685801,
2022-08-06 20:32:59.999,1659810600000,1708.63,1710.39,1708.36,1710.39,861.7858,1659810779999,1473484.406001,1042,639.8317,1094005.290655,
2022-08-06 20:35:59.999,1659810780000,1710.39,1711.37,1709.0,1709.52,3812.1288,1659810959999,6521567.756987,1493,1257.9686,2151778.68569,
2022-08-06 20:38:59.999,1659810960000,1709.52,1711.51,1709.52,1711.14,945.2938,1659811139999,1617190.867129,1012,806.6467,1380003.852238,
2022-08-06 20:41:59.999,1659811140000,1711.13,1715.3,1711.11,1715.29,3247.5851,1659811319999,5561698.495493,2135,2622.3035,4490704.125418,
2022-08-06 20:44:59.999,1659811320000,1715.3,1715.64,1713.7,1713.99,1080.5669,1659811499999,1852757.503992,1264,462.4155,793029.802641,
2022-08-06 20:47:59.999,1659811500000,1714.05,1716.81,1712.25,1715.86,1908.2072,1659811679999,3271844.059592,1765,1245.985,2136398.422359,
2022-08-06 20:50:59.999,1659811680000,1715.86,1716.47,1715.02,1715.03,268.0699,1659811859999,459942.115464,677,120.988,207574.50472,
2022-08-06 20:53:59.999,1659811860000,1715.02,1715.03,1712.34,1712.59,1165.2536,1659812039999,1996722.904862,1313,335.4017,574748.520911,
2022-08-06 20:56:59.999,1659812040000,1712.59,1714.0,1711.12,1713.34,465.8325,1659812219999,797882.060087,965,161.5314,276637.419551,
2022-08-06 20:59:59.999,1659812220000,1713.35,1715.99,1712.59,1714.34,896.3973,1659812399999,1536935.897585,1335,616.8512,1057523.872959,
2022-08-06 21:02:59.999,1659812400000,1714.34,1716.66,1714.34,1716.24,772.7673,1659812579999,1325578.488174,1166,508.6249,872423.650918,
2022-08-06 21:05:59.999,1659812580000,1716.25,1716.25,1714.54,1715.96,246.1412,1659812759999,422194.279669,757,161.5142,277028.591692,
2022-08-06 21:08:59.999,1659812760000,1716.0,1718.27,1715.56,1715.88,594.994,1659812939999,1021679.435453,1300,309.6346,531674.194758,
2022-08-06 21:11:59.999,1659812940000,1715.88,1716.54,1711.76,1712.61,452.3784,1659813119999,775397.069297,1156,247.2462,423792.752592,
2022-08-06 21:14:59.999,1659813120000,1712.61,1715.02,1712.61,1714.93,973.2009,1659813299999,1668313.001005,1166,703.1085,1205324.00225,
2022-08-06 21:17:59.999,1659813300000,1714.92,1714.93,1712.66,1712.84,158.0256,1659813479999,270818.233063,670,62.5592,107198.498863,
2022-08-06 21:20:59.999,1659813480000,1712.84,1713.0,1708.23,1709.95,1592.0519,1659813659999,2722419.350548,1928,604.3538,1033254.907073,
2022-08-06 21:23:59.999,1659813660000,1709.96,1715.0,1709.77,1714.06,724.6304,1659813839999,1240432.503334,1158,513.6357,879215.193058,
2022-08-06 21:26:59.999,1659813840000,1714.05,1716.95,1714.05,1714.87,491.2858,1659814019999,842764.03081,1046,328.1789,562872.311721,
2022-08-06 21:29:59.999,1659814020000,1714.87,1714.98,1713.3,1713.78,364.1083,1659814199999,624139.102805,870,131.2611,224970.836702,
2022-08-06 21:32:59.999,1659814200000,1713.79,1715.0,1712.24,1714.36,754.792,1659814379999,1293869.994127,916,534.1498,915635.256178,
2022-08-06 21:35:59.999,1659814380000,1714.36,1715.32,1713.95,1715.32,176.9204,1659814559999,303353.834114,654,95.8646,164366.554375,
2022-08-06 21:38:59.999,1659814560000,1715.32,1715.32,1713.36,1713.79,205.3639,1659814739999,352020.727506,653,66.6919,114306.835109,
2022-08-06 21:41:59.999,1659814740000,1713.78,1715.0,1712.71,1714.99,279.8093,1659814919999,479503.337402,688,154.6705,265046.831518,
2022-08-06 21:44:59.999,1659814920000,1715.0,1717.0,1714.91,1715.49,511.9147,1659815099999,878422.648052,878,311.5475,534596.709008,
2022-08-06 21:47:59.999,1659815100000,1715.5,1715.9,1713.14,1713.89,446.8199,1659815279999,765896.250959,906,165.8863,284316.998937,
2022-08-06 21:50:59.999,1659815280000,1713.9,1715.72,1713.61,1715.45,216.0968,1659815459999,370489.900079,727,126.2289,216414.268182,
2022-08-06 21:53:59.999,1659815460000,1715.44,1716.87,1714.43,1714.44,405.4273,1659815639999,695692.738098,1010,176.704,303193.189203,
2022-08-06 21:56:59.999,1659815640000,1714.43,1715.29,1714.43,1714.59,114.8318,1659815819999,196914.628441,495,58.3918,100121.730495,
2022-08-06 21:59:59.999,1659815820000,1714.59,1716.22,1714.58,1714.73,232.7421,1659815999999,399244.804739,742,131.4129,225410.781177,
2022-08-06 22:02:59.999,1659816000000,1714.73,1717.36,1712.66,1714.02,820.9758,1659816179999,1407664.953154,1566,355.0261,608774.693594,
2022-08-06 22:05:59.999,1659816180000,1714.01,1714.19,1711.57,1712.58,622.445,1659816359999,1066160.483283,1069,373.2018,639176.760211,
2022-08-06 22:08:59.999,1659816360000,1712.57,1712.71,1712.07,1712.1,189.0098,1659816539999,323676.754952,658,78.528,134473.32251,
2022-08-06 22:11:59.999,1659816540000,1712.09,1713.7,1711.57,1712.2,421.6466,1659816719999,722037.256047,863,193.2824,330966.252928,
2022-08-06 22:14:59.999,1659816720000,1712.21,1713.0,1711.67,1711.7,274.4569,1659816899999,469896.90264,734,174.9886,299582.425417,
2022-08-06 22:17:59.999,1659816900000,1711.69,1712.17,1708.66,1709.3,550.9067,1659817079999,941921.305526,1340,239.9586,410227.431221,
2022-08-06 22:20:59.999,1659817080000,1709.3,1709.85,1707.19,1709.2,656.7063,1659817259999,1122084.166849,1368,247.3197,422606.399164,
2022-08-06 22:23:59.999,1659817260000,1709.21,1712.5,1708.49,1711.37,485.2017,1659817439999,830016.245701,1132,312.3177,534248.422996,
2022-08-06 22:26:59.999,1659817440000,1711.37,1711.69,1708.11,1709.65,512.0774,1659817619999,875585.530966,1062,187.8442,321201.49481,
2022-08-06 22:29:59.999,1659817620000,1709.66,1710.77,1709.01,1709.55,252.9267,1659817799999,432469.198675,691,100.5277,171877.374152,
2022-08-06 22:32:59.999,1659817800000,1709.55,1709.8,1708.58,1709.34,355.1104,1659817979999,606914.600181,621,65.6124,112149.33528,
2022-08-06 22:35:59.999,1659817980000,1709.34,1709.85,1707.7,1708.73,397.0886,1659818159999,678473.637279,854,182.6831,312130.672221,
2022-08-06 22:38:59.999,1659818160000,1708.74,1709.81,1708.59,1708.85,204.5164,1659818339999,349542.185293,643,123.3816,210860.816158,
2022-08-06 22:41:59.999,1659818340000,1708.86,1712.22,1707.59,1711.5,657.1082,1659818519999,1123970.942691,1202,463.3766,792618.031601,
2022-08-06 22:44:59.999,1659818520000,1711.49,1711.53,1709.55,1710.01,448.0787,1659818699999,766481.667515,733,254.6962,435663.791171,
2022-08-06 22:47:59.999,1659818700000,1710.0,1710.01,1708.66,1709.3,377.1361,1659818879999,644644.437742,765,165.7142,283223.055501,
2022-08-06 22:50:59.999,1659818880000,1709.29,1710.55,1709.29,1710.17,101.8204,1659819059999,174102.647799,439,52.6859,90087.452794,
2022-08-06 22:53:59.999,1659819060000,1710.17,1715.0,1710.16,1713.99,787.32,1659819239999,1349004.287794,1276,448.4739,768298.822222,
2022-08-06 22:56:59.999,1659819240000,1713.99,1715.3,1713.36,1715.29,391.1944,1659819419999,670612.98795,932,262.4376,449889.4477,
2022-08-06 22:59:59.999,1659819420000,1715.29,1715.71,1714.3,1715.39,352.2967,1659819599999,604116.852615,839,192.1727,329521.082335,
2022-08-06 23:02:59.999,1659819600000,1715.39,1716.0,1714.74,1715.32,254.2468,1659819779999,436160.718865,693,127.144,218097.34897,
2022-08-06 23:05:59.999,1659819780000,1715.31,1718.69,1714.45,1717.37,1385.422,1659819959999,2378699.353442,1629,778.3851,1336254.788768,
2022-08-06 23:08:59.999,1659819960000,1717.36,1718.0,1716.38,1717.15,336.7319,1659820139999,578264.699946,763,160.449,275485.314939,
2022-08-06 23:11:59.999,1659820140000,1717.14,1719.63,1717.14,1718.52,572.9983,1659820319999,984403.355181,1326,304.6752,523377.081345,
2022-08-06 23:14:59.999,1659820320000,1718.51,1718.52,1717.19,1717.62,279.906,1659820499999,480807.367549,677,91.3352,156880.486939,
2022-08-06 23:17:59.999,1659820500000,1717.63,1717.63,1716.43,1716.79,286.67,1659820679999,492208.007776,719,121.4174,208460.133284,
2022-08-06 23:20:59.999,1659820680000,1716.79,1717.3,1716.35,1716.98,203.4666,1659820859999,349326.777527,570,117.0781,200991.765948,
2022-08-06 23:23:59.999,1659820860000,1716.97,1717.3,1715.48,1715.49,186.4397,1659821039999,320026.195547,706,100.7758,172978.056153,
2022-08-06 23:26:59.999,1659821040000,1715.49,1715.49,1714.54,1715.29,187.2168,1659821219999,321078.196155,644,85.8559,147236.670195,
2022-08-06 23:29:59.999,1659821220000,1715.29,1716.19,1714.67,1716.1,229.8079,1659821399999,394203.013354,650,147.6667,253293.731548,
2022-08-06 23:32:59.999,1659821400000,1716.1,1716.14,1714.94,1715.1,79.0413,1659821579999,135592.508916,452,44.3188,76022.286733,
2022-08-06 23:35:59.999,1659821580000,1715.1,1715.51,1714.95,1715.06,200.8581,1659821759999,344497.90382,388,45.0677,77301.42855,
2022-08-06 23:38:59.999,1659821760000,1715.06,1715.06,1714.59,1714.86,55.9113,1659821939999,95879.551527,295,21.278,36486.849058,
2022-08-06 23:41:59.999,1659821940000,1714.85,1714.96,1714.51,1714.82,60.1018,1659822119999,103060.856587,378,18.3183,31410.484089,
2022-08-06 23:44:59.999,1659822120000,1714.82,1715.8,1714.76,1715.2,173.9456,1659822299999,298349.414712,603,81.4444,139674.766285,
2022-08-06 23:47:59.999,1659822300000,1715.19,1715.98,1714.54,1715.55,130.0556,1659822479999,223074.344006,570,64.227,110155.592063,
2022-08-06 23:50:59.999,1659822480000,1715.56,1719.09,1715.36,1717.43,704.2985,1659822659999,1209731.638711,1328,314.3035,539859.64653,
2022-08-06 23:53:59.999,1659822660000,1717.43,1718.27,1716.29,1717.55,389.7946,1659822839999,669332.736097,918,192.8012,331069.585089,
2022-08-06 23:56:59.999,1659822840000,1717.55,1718.26,1716.82,1717.55,319.6387,1659823019999,548992.807106,774,202.9904,348652.036104,
2022-08-06 23:59:59.999,1659823020000,1717.54,1717.74,1717.08,1717.31,81.2824,1659823199999,139590.245486,476,31.5592,54198.57484,
2022-08-07 00:02:59.999,1659823200000,1717.31,1717.31,1715.14,1716.81,416.7716,1659823379999,715307.495516,998,142.3551,244271.938012,
2022-08-07 00:05:59.999,1659823380000,1716.81,1724.27,1716.42,1717.6,2776.9833,1659823559999,4780373.031589,3952,1630.5966,2806728.329999,
2022-08-07 00:08:59.999,1659823560000,1717.6,1717.61,1713.98,1715.82,685.4353,1659823739999,1175776.99414,1328,288.8072,495342.856445,
2022-08-07 00:11:59.999,1659823740000,1715.82,1718.69,1715.26,1718.2,376.0305,1659823919999,645472.883052,945,210.6084,361472.866657,
2022-08-07 00:14:59.999,1659823920000,1718.21,1718.57,1715.99,1716.2,275.0343,1659824099999,472409.671352,818,136.2123,233937.798245,
2022-08-07 00:17:59.999,1659824100000,1716.2,1716.21,1713.76,1713.77,536.4408,1659824279999,919943.037551,1113,249.2897,427481.980917,
2022-08-07 00:20:59.999,1659824280000,1713.77,1714.23,1711.0,1711.1,443.4734,1659824459999,759271.946542,1232,201.7901,345433.964305,
2022-08-07 00:23:59.999,1659824460000,1711.1,1713.99,1711.0,1712.15,686.9511,1659824639999,1176208.962324,1099,431.7173,739080.43346,
2022-08-07 00:26:59.999,1659824640000,1712.15,1713.82,1711.56,1713.51,375.157,1659824819999,642451.065914,958,243.5063,417006.609142,
2022-08-07 00:29:59.999,1659824820000,1713.51,1713.95,1712.3,1712.99,316.7854,1659824999999,542685.394167,825,112.9274,193447.935602,
2022-08-07 00:32:59.999,1659825000000,1712.99,1712.99,1711.61,1712.4,236.5683,1659825179999,405063.833946,813,115.2856,197388.786361,
2022-08-07 00:35:59.999,1659825180000,1712.36,1712.81,1711.4,1712.0,1658.351,1659825359999,2839623.105461,1408,451.5214,772991.699485,
2022-08-07 00:38:59.999,1659825360000,1711.99,1714.92,1711.99,1714.79,505.4022,1659825539999,866181.380006,1213,271.5511,465384.259311,
2022-08-07 00:41:59.999,1659825540000,1714.79,1714.8,1713.47,1713.47,165.4565,1659825719999,283567.808036,503,70.4189,120675.851955,
2022-08-07 00:44:59.999,1659825720000,1713.48,1713.9,1712.67,1712.71,393.3716,1659825899999,673866.707936,665,116.438,199452.094645,
2022-08-07 00:47:59.999,1659825900000,1712.72,1713.44,1712.23,1712.39,486.9819,1659826079999,834131.743344,785,125.5378,215015.501392,
2022-08-07 00:50:59.999,1659826080000,1712.39,1714.42,1712.35,1712.67,256.6615,1659826259999,439766.085559,806,123.2908,211223.43422,
2022-08-07 00:53:59.999,1659826260000,1712.66,1713.19,1712.03,1713.06,245.2257,1659826439999,419923.054806,664,188.365,322541.179992,
2022-08-07 00:56:59.999,1659826440000,1713.05,1715.18,1712.59,1714.56,219.8572,1659826619999,376799.703931,641,118.0499,202323.52007,
2022-08-07 00:59:59.999,1659826620000,1714.56,1715.04,1712.4,1713.48,249.7898,1659826799999,428150.569917,682,136.3094,233603.592478,
2022-08-07 01:02:59.999,1659826800000,1713.48,1713.49,1708.26,1709.79,950.834,1659826979999,1626008.474241,1631,367.6964,628639.930008,
2022-08-07 01:05:59.999,1659826980000,1709.8,1711.1,1709.24,1710.25,345.896,1659827159999,591527.47042,975,141.5847,242087.307331,
2022-08-07 01:08:59.999,1659827160000,1710.25,1712.0,1710.01,1711.72,220.4281,1659827339999,377108.226147,665,88.9207,152110.555734,
2022-08-07 01:11:59.999,1659827340000,1711.73,1712.77,1711.02,1712.55,311.3529,1659827519999,533063.771701,788,190.4076,325969.27619,
2022-08-07 01:14:59.999,1659827520000,1712.55,1713.85,1710.96,1711.21,402.5112,1659827699999,689472.662157,809,156.2575,267631.931314,
2022-08-07 01:17:59.999,1659827700000,1711.21,1711.27,1708.26,1709.11,300.1544,1659827879999,513120.954153,905,172.3518,294627.045692,
2022-08-07 01:20:59.999,1659827880000,1709.1,1709.51,1697.24,1698.59,6692.7632,1659828059999,11391113.287693,6379,2008.4191,3417526.579211,
2022-08-07 01:23:59.999,1659828060000,1698.59,1699.6,1690.2,1691.89,4488.9716,1659828239999,7601256.05266,5831,1824.9141,3089483.257736,
2022-08-07 01:26:59.999,1659828240000,1691.89,1694.02,1689.67,1691.3,4183.3888,1659828419999,7074167.419408,3695,2363.0423,3995483.62065,
2022-08-07 01:29:59.999,1659828420000,1691.3,1695.01,1691.03,1693.23,1122.7587,1659828599999,1901152.176224,2062,594.9438,1007336.071314,
2022-08-07 01:32:59.999,1659828600000,1693.23,1697.41,1691.38,1695.43,983.4529,1659828779999,1666693.05077,2010,586.5265,993923.848156,
2022-08-07 01:35:59.999,1659828780000,1695.44,1696.19,1690.31,1695.85,1683.1962,1659828959999,2850575.925728,2229,861.1521,1458311.608797,
2022-08-07 01:38:59.999,1659828960000,1695.85,1697.83,1694.43,1697.82,1277.9135,1659829139999,2167463.78824,1794,785.9986,1333096.115341,
2022-08-07 01:41:59.999,1659829140000,1697.81,1700.34,1697.44,1699.93,1575.312,1659829319999,2676865.757153,2603,1137.1321,1932289.670565,
2022-08-07 01:44:59.999,1659829320000,1699.93,1700.03,1695.0,1695.18,880.8739,1659829499999,1495066.550498,1754,362.7603,615639.921104,
2022-08-07 01:47:59.999,1659829500000,1695.18,1695.73,1693.32,1694.84,846.0399,1659829679999,1433852.900022,1577,404.5971,685667.643041,
2022-08-07 01:50:59.999,1659829680000,1694.84,1696.08,1693.0,1693.0,771.8234,1659829859999,1308084.791675,1611,410.147,695098.300485,
2022-08-07 01:53:59.999,1659829860000,1693.0,1694.19,1689.0,1691.24,1911.4766,1659830039999,3233245.422425,2655,800.0871,1353484.655273,
2022-08-07 01:56:59.999,1659830040000,1691.25,1691.44,1687.29,1690.82,1399.0671,1659830219999,2363268.661321,2253,584.8087,987918.585103,
2022-08-07 01:59:59.999,1659830220000,1690.81,1691.26,1687.88,1690.6,1193.9354,1659830399999,2017240.705032,1645,610.8775,1031968.329786,
2022-08-07 02:02:59.999,1659830400000,1690.6,1691.93,1689.03,1689.09,1622.7349,1659830579999,2743280.568635,2095,952.6625,1610447.004777,
2022-08-07 02:05:59.999,1659830580000,1689.09,1691.09,1687.22,1691.08,937.6581,1659830759999,1583380.803007,1698,548.0609,925486.956201,
2022-08-07 02:08:59.999,1659830760000,1691.09,1692.96,1691.08,1692.31,626.8851,1659830939999,1060714.703524,1134,329.4908,557489.937932,
2022-08-07 02:11:59.999,1659830940000,1692.3,1696.0,1692.3,1695.24,866.6149,1659831119999,1468546.212983,1442,609.9975,1033735.862412,
2022-08-07 02:14:59.999,1659831120000,1695.25,1695.25,1690.89,1692.99,570.441,1659831299999,965701.791803,1394,304.3517,515292.061484,
2022-08-07 02:17:59.999,1659831300000,1692.99,1695.41,1692.36,1693.99,803.2167,1659831479999,1360531.296316,1164,516.5565,874883.126846,
2022-08-07 02:20:59.999,1659831480000,1693.98,1693.99,1690.53,1690.94,1352.2933,1659831659999,2288314.994305,1753,409.6443,693221.761834,
2022-08-07 02:23:59.999,1659831660000,1690.95,1692.0,1690.13,1692.0,814.17,1659831839999,1376657.782116,1234,535.9491,906162.192626,
2022-08-07 02:26:59.999,1659831840000,1691.99,1692.31,1688.99,1691.51,942.0185,1659832019999,1592152.156046,1414,589.0178,995509.753541,
2022-08-07 02:29:59.999,1659832020000,1691.51,1694.15,1691.04,1693.99,1356.7154,1659832199999,2296742.984362,1610,1097.2758,1857570.571155,
2022-08-07 02:32:59.999,1659832200000,1693.99,1696.0,1693.12,1695.92,610.8525,1659832379999,1034996.763416,1069,443.8758,752046.045062,
2022-08-07 02:35:59.999,1659832380000,1695.92,1697.19,1695.91,1696.65,743.5673,1659832559999,1261414.744638,1077,462.6944,784878.359401,
2022-08-07 02:38:59.999,1659832560000,1696.65,1698.49,1695.34,1696.0,1183.3152,1659832739999,2008122.661113,1717,680.7544,1155383.095477,
2022-08-07 02:41:59.999,1659832740000,1696.0,1697.04,1695.25,1696.31,301.7603,1659832919999,511840.862326,920,150.928,255974.841203,
2022-08-07 02:44:59.999,1659832920000,1696.31,1697.41,1696.3,1697.2,362.9345,1659833099999,615850.33688,942,179.6,304742.522412,
2022-08-07 02:47:59.999,1659833100000,1697.2,1697.2,1690.29,1691.09,1957.8384,1659833279999,3315657.676582,3371,756.5358,1280934.3134,
2022-08-07 02:50:59.999,1659833280000,1691.09,1692.74,1690.46,1692.15,1218.073,1659833459999,2060467.423582,2157,602.8337,1019695.161994,
2022-08-07 02:53:59.999,1659833460000,1692.14,1692.36,1680.24,1680.83,4487.1291,1659833639999,7560784.285677,5580,1598.2296,2692340.3661,
2022-08-07 02:56:59.999,1659833640000,1680.84,1684.5,1674.0,1675.3,9778.195,1659833819999,16415180.987694,12100,3699.4764,6209917.52919,
2022-08-07 02:59:59.999,1659833820000,1675.3,1675.31,1670.01,1672.5,4820.307,1659833999999,8059278.205519,7671,2166.3749,3621676.939017,
2022-08-07 03:02:59.999,1659834000000,1672.49,1673.93,1668.0,1670.68,4947.3883,1659834179999,8265305.665652,6295,2359.9408,3943047.294918,
2022-08-07 03:05:59.999,1659834180000,1670.67,1672.87,1670.01,1671.72,2184.4591,1659834359999,3650992.632383,3671,1024.1561,1711572.410443,
2022-08-07 03:08:59.999,1659834360000,1671.71,1676.66,1671.71,1675.3,1930.6245,1659834539999,3232583.662733,3366,1259.6968,2109083.048761,
2022-08-07 03:11:59.999,1659834540000,1675.29,1675.3,1670.45,1672.66,2181.4602,1659834719999,3647839.767892,3160,1112.4267,1859802.755994,
2022-08-07 03:14:59.999,1659834720000,1672.65,1673.39,1670.09,1673.09,1624.0082,1659834899999,2714567.703126,2459,893.1979,1492694.677113,
2022-08-07 03:17:59.999,1659834900000,1673.09,1673.9,1672.0,1672.0,1154.5763,1659835079999,1931860.222029,1758,446.2532,746627.49111,
2022-08-07 03:20:59.999,1659835080000,1672.0,1673.77,1670.84,1672.57,645.8759,1659835259999,1080288.198871,1241,317.7338,531436.208832,
2022-08-07 03:23:59.999,1659835260000,1672.58,1673.51,1670.62,1671.38,1148.3186,1659835439999,1919788.139184,1871,438.3075,732711.659378,
2022-08-07 03:26:59.999,1659835440000,1671.38,1672.31,1670.35,1672.31,710.1457,1659835619999,1186811.275078,1590,386.5964,646073.680425,
2022-08-07 03:29:59.999,1659835620000,1672.3,1673.35,1671.76,1672.95,891.3295,1659835799999,1490947.596992,1429,594.4512,994358.218027,
2022-08-07 03:32:59.999,1659835800000,1672.95,1675.66,1672.5,1674.83,669.7598,1659835979999,1121516.53013,1495,349.7888,585687.120031,
2022-08-07 03:35:59.999,1659835980000,1674.84,1676.4,1674.2,1674.2,2763.0753,1659836159999,4627003.18153,1725,1956.0035,3275409.616037,
2022-08-07 03:38:59.999,1659836160000,1674.21,1679.17,1674.2,1676.74,2581.4189,1659836339999,4327519.994152,2265,1920.9225,3220100.983372,
2022-08-07 03:41:59.999,1659836340000,1676.74,1676.74,1673.7,1675.75,2121.4539,1659836519999,3552506.459106,2307,919.5808,1540030.223713,
2022-08-07 03:44:59.999,1659836520000,1675.76,1677.97,1675.31,1675.57,570.4689,1659836699999,956302.931797,1525,300.2463,503281.582088,
2022-08-07 03:47:59.999,1659836700000,1675.56,1677.61,1674.6,1677.11,1521.8853,1659836879999,2550641.720066,1330,869.519,1456923.2961,
2022-08-07 03:50:59.999,1659836880000,1677.1,1679.13,1676.71,1677.45,651.2467,1659837059999,1092657.193737,1496,348.0994,584019.065278,
2022-08-07 03:53:59.999,1659837060000,1677.45,1677.93,1676.04,1676.46,639.1114,1659837239999,1071574.896122,1207,312.491,523923.706686,
2022-08-07 03:56:59.999,1659837240000,1676.46,1677.0,1674.73,1676.18,579.0529,1659837419999,970468.570112,1490,300.8989,504264.065554,
2022-08-07 03:59:59.999,1659837420000,1676.17,1677.71,1675.85,1677.0,708.4712,1659837599999,1188064.583897,927,320.3853,537208.263334,
2022-08-07 04:02:59.999,1659837600000,1677.01,1677.12,1673.94,1675.0,3890.7547,1659837779999,6518721.839705,2582,2719.2166,4555816.921382,
2022-08-07 04:05:59.999,1659837780000,1674.99,1679.95,1674.9,1678.79,2444.9011,1659837959999,4098119.327428,2257,2052.6086,3440216.667732,
2022-08-07 04:08:59.999,1659837960000,1678.79,1681.39,1678.5,1679.22,1645.832,1659838139999,2764843.329026,2025,945.4618,1588095.403772,
2022-08-07 04:11:59.999,1659838140000,1679.22,1680.71,1678.74,1679.89,475.1118,1659838319999,798020.199882,1261,300.34,504456.747307,
2022-08-07 04:14:59.999,1659838320000,1679.9,1679.93,1677.69,1678.59,1268.3276,1659838499999,2129249.829537,2005,526.7287,884222.7856,
2022-08-07 04:17:59.999,1659838500000,1678.59,1678.9,1676.37,1677.29,1010.1147,1659838679999,1694772.201359,1494,312.7577,524765.699379,
2022-08-07 04:20:59.999,1659838680000,1677.3,1678.4,1677.28,1678.06,499.0195,1659838859999,837300.076351,1032,256.8412,430933.160284,
2022-08-07 04:23:59.999,1659838860000,1678.05,1680.35,1678.05,1678.52,482.5492,1659839039999,810225.552832,1228,330.8182,555438.20445,
2022-08-07 04:26:59.999,1659839040000,1678.51,1680.16,1678.51,1679.53,420.4277,1659839219999,706099.228199,1287,216.5638,363706.5576,
2022-08-07 04:29:59.999,1659839220000,1679.53,1680.08,1678.23,1679.16,778.0809,1659839399999,1306624.724208,1197,551.3525,925916.092381,
2022-08-07 04:32:59.999,1659839400000,1679.16,1680.87,1678.8,1680.43,525.058,1659839579999,882082.788859,1261,358.8624,602886.237878,
2022-08-07 04:35:59.999,1659839580000,1680.42,1680.87,1679.34,1680.5,578.6325,1659839759999,972056.877128,1222,264.8601,444936.517503,
2022-08-07 04:38:59.999,1659839760000,1680.51,1681.62,1680.5,1680.66,361.5138,1659839939999,607717.874388,1283,171.5014,288286.344577,
2022-08-07 04:41:59.999,1659839940000,1680.66,1681.05,1679.28,1680.22,719.5004,1659840119999,1208981.452729,1425,290.5887,488245.290943,
2022-08-07 04:44:59.999,1659840120000,1680.23,1681.77,1680.22,1680.87,360.2834,1659840299999,605675.56821,1325,206.2604,346717.597249,
2022-08-07 04:47:59.999,1659840300000,1680.86,1683.0,1680.86,1683.0,289.2287,1659840479999,486489.921297,957,209.13,351760.299393,
2022-08-07 04:50:59.999,1659840480000,1682.99,1684.0,1682.58,1683.99,807.1853,1659840659999,1358633.103633,1483,282.8553,476122.293266,
2022-08-07 04:53:59.999,1659840660000,1683.99,1687.61,1683.46,1686.04,1152.2187,1659840839999,1942286.678926,2146,574.615,968659.013127,
2022-08-07 04:56:59.999,1659840840000,1686.03,1687.69,1684.4,1685.03,859.2455,1659841019999,1448969.3873,1641,480.2809,810017.580635,
2022-08-07 04:59:59.999,1659841020000,1685.02,1686.0,1685.02,1685.98,517.6228,1659841199999,872483.863773,1161,286.9366,483640.405998,
2022-08-07 05:02:59.999,1659841200000,1685.98,1688.33,1684.74,1688.21,1865.4715,1659841379999,3145862.345385,3425,964.0521,1625784.70329,
2022-08-07 05:05:59.999,1659841380000,1688.21,1688.94,1686.0,1686.33,967.9567,1659841559999,1633598.645689,2080,541.1275,913291.865471,
2022-08-07 05:08:59.999,1659841560000,1686.33,1687.85,1683.31,1685.07,2217.5052,1659841739999,3736770.613246,2428,594.9638,1002532.968196,
2022-08-07 05:11:59.999,1659841740000,1685.07,1685.8,1684.01,1685.33,822.2899,1659841919999,1385637.649359,1669,479.7215,808350.60678,
2022-08-07 05:14:59.999,1659841920000,1685.33,1686.42,1685.33,1686.41,451.0968,1659842099999,760483.680566,1124,208.1735,350943.474131,
2022-08-07 05:17:59.999,1659842100000,1686.42,1687.43,1685.59,1687.06,544.3701,1659842279999,918114.92356,1733,244.9479,413092.296431,
2022-08-07 05:20:59.999,1659842280000,1687.07,1687.18,1684.4,1684.41,855.9879,1659842459999,1442969.593778,1564,371.8423,626820.930575,
2022-08-07 05:23:59.999,1659842460000,1684.4,1684.71,1682.39,1683.7,1299.4062,1659842639999,2187663.402207,2085,575.7677,969257.036448,
2022-08-07 05:26:59.999,1659842640000,1683.7,1684.54,1681.34,1682.66,922.1102,1659842819999,1551660.535085,1340,352.0771,592314.948825,
